,ID,A,B,C,D
0,2000-01-01,1.339091086710764,-0.1636430589256459,-0.6464425533392314,1.0412325889974416
1,2000-01-02,-0.7749840885611867,0.1370343640539491,-0.8827159154980816,-2.253381889623781
2,2000-01-03,-0.9210371677204512,-0.4829432213842944,-0.4170996442808702,0.4786375168774084
3,2000-01-04,-1.7388075484337893,-0.0729732928756677,0.0565165772289785,0.0150849643419889
4,2000-01-05,-0.905980032168252,1.7785755271984458,0.3819175129513353,0.2914355562510866
5,2000-01-06,-0.8911647526314174,0.7411474452142385,0.2374821996163235,-1.501908501092499
6,2000-01-07,1.1111323136677,0.2876740029104208,0.1830117586312286,1.3590462216516497
7,2000-01-08,-1.2909010817820166,-0.5492467927578967,-0.8251834347942677,0.3289400157367532
8,2000-01-09,-1.6896545352916346,0.81801552906378,1.137703716910105,0.3345297992861631
9,2000-01-10,0.4165799172795886,-1.1881621639121598,0.7532286752986458,-0.7282240539212008
10,2000-01-11,0.3289681169553508,-1.087598335279824,1.3528268740924292,0.9977328801540122
11,2000-01-12,0.2635850644119837,-0.1876200865862113,-1.0834750150445085,-0.0992499867271858
12,2000-01-13,-0.2930072399636422,-0.8137103715709109,2.7269929743582177,1.8699731723736088
13,2000-01-14,1.1086778922073892,-0.3397816598749457,1.9231703441045536,0.1561397759556788
14,2000-01-15,1.818885735378858,0.9791374113801282,0.5543169178750899,0.5647933719882937
15,2000-01-16,1.027912813748448,0.4195638415164622,0.684418988326301,-2.063247981353024
16,2000-01-17,-0.0167723143183296,0.0789016569071898,-0.2718256801417112,1.955716926664198
17,2000-01-18,0.4309845729442973,-0.4158026498599458,1.3733148445881047,-0.3845512530472112
18,2000-01-19,-0.0324708722886515,-0.4309882820399122,-0.4620911791550695,-0.1119650144368067
19,2000-01-20,-1.3506629171138465,0.5224004137711759,0.6758055685782415,1.2659962661594129
20,2000-01-21,-3.693201134879104,0.1135842038734276,-1.3965406238429712,-0.5116518313101458
21,2000-01-22,0.1505860433113,-0.0625993158731949,-2.1568331560367047,0.3719049235306588
22,2000-01-23,1.2507110987254098,-1.8276533817130367,1.3832361082123836,0.1802904440285377
23,2000-01-24,-0.3889944557724563,-2.232772618567441,1.4632538582074344,-0.4086963162411327
24,2000-01-25,0.5379291453385567,1.245083647563558,-1.6438059023209384,1.2856497321619726
25,2000-01-26,0.8764442367695596,0.5411298803071009,-0.119710630037388,1.4962647730214118
26,2000-01-27,-0.3347211266691919,-0.7703858660626641,-0.3223515392973002,0.0244148378823927
27,2000-01-28,-0.1858256112565842,0.1237258821393622,1.1777770928716744,0.8009617434546691
28,2000-01-29,-0.3029420322131076,0.7799806534643215,-0.1865289600247109,1.2005562158150662
29,2000-01-30,0.3916954426181351,1.8578413382244092,0.841039628031936,0.8166904547065233
30,2000-01-31,1.534012670436181,0.3414971541190734,1.6546976727656453,-0.4764324455158554
31,2000-02-01,-0.0096535949894442,0.4183202293368607,1.3399870330879589,0.3698029302352685
32,2000-02-02,-0.518425385308536,-0.4782958619031838,-1.0458424138603497,-1.315063077147038
33,2000-02-03,-0.8836122889872166,-0.8250027200605398,0.5099195637898084,0.3302635486521513
34,2000-02-04,-0.4091717531113655,-2.2136053757210044,0.4395306521469267,-0.266009567939876
35,2000-02-05,-0.1563617137929478,-1.0590094240740884,-1.7394540793419582,0.6414802824029712
36,2000-02-06,0.9750600079359016,-1.1658907671473049,-0.7095034369564253,2.6418676436520645
37,2000-02-07,0.0053067571039403,0.4972218919063451,1.0996057795850886,-0.6991638567277475
38,2000-02-08,0.6692525777040126,0.0943321873571211,-0.382302137695451,-2.142954524844221
39,2000-02-09,0.0864626890926602,-2.2894871597837883,-0.426076348992869,0.1938442894009724
40,2000-02-10,-0.1208286653090511,0.181260786239557,0.978206504266222,1.2014241547407456
41,2000-02-11,1.4041767929085416,-0.5852695676346408,-0.0361956891473324,1.1406892404475628
42,2000-02-12,-0.1888641050378899,0.0430742291286603,1.6484424247118807,2.4111061125548487
43,2000-02-13,0.3631124545955806,-0.6577389012680124,-1.2279727001096843,-0.0518687010229103
44,2000-02-14,-0.0030677021982951,0.216070604640917,0.7000538205245386,-1.7602301892842191
45,2000-02-15,0.1546910367896965,-0.7063192735028199,-1.86152707183282,0.2336404126607524
46,2000-02-16,-0.4103193626463333,-0.1011005178196845,-0.1794786677978524,-0.7607675185180398
47,2000-02-17,0.1293312515865361,2.522329974493888,-0.3666587999693344,-0.7035845216605606
48,2000-02-18,1.041715476426757,-0.7769199699046241,1.5255609330360744,0.1622041147563601
49,2000-02-19,-1.148803717032087,-1.157793006463378,1.345498997228097,-0.037504737758544
50,2000-02-20,0.2063289796987524,0.5491179477232014,1.3572019163460245,1.2851887329979084
51,2000-02-21,1.3007887725762228,0.2949882683500101,0.2537886793976738,-1.006338949024481
52,2000-02-22,-0.1023334253276943,1.4780656662627611,-1.6752574065356347,-1.5494228862075756
53,2000-02-23,-0.4500079553416629,-0.0266972407318951,-0.7666587443208602,0.9543444310379244
54,2000-02-24,-0.1730487023403928,-0.6334217834662554,-0.228853393031741,-1.1483681198304068
55,2000-02-25,0.189555422153928,0.0973000194309861,0.4294394575830064,0.975415440598059
56,2000-02-26,0.0129433748890814,-1.096171462801253,-0.690868286498821,-1.0735252464643372
57,2000-02-27,0.1596037885281738,1.0571056836198458,-1.453399830422447,-1.3555616574190992
58,2000-02-28,0.5928308398289156,0.463887689488804,0.7278804425741253,-1.0964810406104832
59,2000-02-29,0.8163857711130181,-1.074844184251075,-0.06938105321999,-0.0439037949708027
60,2000-03-01,-0.790836070736962,-0.2913327176852829,-1.555071971777855,-0.165543319848787
61,2000-03-02,-2.098143437528201,-0.5941109694013574,-0.2951813779491433,-0.2159100393874496
62,2000-03-03,-0.1668396659780268,0.4776755397312395,-0.1194237837340823,-0.5465159939108865
63,2000-03-04,-0.9193558543676572,1.437287554810763,-1.0904724439227889,-3.016632180836332
64,2000-03-05,0.7460579873477784,-1.4148624082257255,-0.1021575395553445,0.0063949486962096
65,2000-03-06,0.3144220958158829,-0.4894942645707886,-1.2190431783459086,1.506717513175389
66,2000-03-07,1.130833946704504,0.0826696922638296,1.4766852766702472,0.0736296422269576
67,2000-03-08,-0.9435120518705072,0.8093774318861597,0.9429787592304162,-0.1673610085609365
68,2000-03-09,-0.6332095854208392,1.2453634986994226,-0.8944651355456363,0.8981324085219932
69,2000-03-10,-0.385319230184424,-1.1739686093245474,-1.1587311193874867,-0.054728559001045
70,2000-03-11,0.5240809547225759,1.1051496449883225,-0.8791984459573663,0.8788718121083935
71,2000-03-12,1.399149224739458,0.2465467416130762,-0.1608081354755046,-0.0783163074422583
72,2000-03-13,-1.1162989250618691,0.6341682714892157,0.8013931057583372,1.8852366240498823
73,2000-03-14,-0.1840734417294155,1.0083477296975942,1.2837227178579944,0.0920037966573581
74,2000-03-15,0.034715099232906,-0.5102682158800795,0.7135459606081538,-0.1905471056561584
75,2000-03-16,-0.1832172524671742,-0.6316984832827599,-0.7728736326532212,-0.1957359286204349
76,2000-03-17,-0.5584343468146571,0.2921139039036781,-0.9512617795614956,0.7100849644185744
77,2000-03-18,0.5530022852839194,2.173454338697406,0.5626598803870119,0.0981124007964546
78,2000-03-19,0.9386182368605656,0.4884792173654834,1.114278304524348,-1.3026441194177665
79,2000-03-20,0.7323630226122804,-0.0975489695867846,0.2905542050428771,0.2370915659109249
80,2000-03-21,-0.515490223280789,-0.6233513510107851,0.321587801840431,0.4623368376086273
81,2000-03-22,0.8032013120429836,-0.781576394911122,0.7357435934085166,0.0066325220592021
82,2000-03-23,0.9709381423998922,0.1674050538453383,-1.9757873801104544,-0.0853541816274737
83,2000-03-24,0.0493748366311344,-0.608720522502553,-0.416593584638445,0.6480348535401061
84,2000-03-25,-0.5989107076171833,0.5570258396151909,1.6683602087875264,0.7060004676881687
85,2000-03-26,-0.7096455836983524,-1.0709217438984555,0.123038529502932,-1.59726776188856
86,2000-03-27,-1.0092248670425046,-0.2426065843587345,0.4765735261161536,0.5417815995029832
87,2000-03-28,-0.6551351394087268,1.8306567815883317,1.624091478388363,0.1755570890261523
88,2000-03-29,-0.3990091071558294,-2.002995617663261,-2.141837539964979,0.2179738352960488
89,2000-03-30,0.5458708546832673,1.0460298853748888,0.5901484699558275,-0.3334866633607947
90,2000-03-31,-0.5868673183843919,0.1153278226454034,1.4194498022170847,-1.3917118137898528
91,2000-04-01,1.2046825655247844,0.491473433670558,0.7369804794490152,0.2425586275200973
92,2000-04-02,-1.3680505892870876,-1.1450547460166358,-0.7102956967701053,0.3833276096747456
93,2000-04-03,-0.6514243744826536,0.1995899094444906,-0.9617883152489828,1.6806713394330923
94,2000-04-04,0.6219207829409441,-0.0501932538986873,-1.0136559550465902,0.7488423299961839
95,2000-04-05,-0.9046884023510536,0.6355864022970721,0.4404695461328464,-0.3159432836200966
96,2000-04-06,0.3204260169039281,-0.3230575039784468,0.8408061835762833,-1.934217206514304
97,2000-04-07,1.0808999770704957,-0.7131760965286496,-0.0166550324675804,-1.11593806299566
98,2000-04-08,1.5532393213562357,0.0071795983817546,0.0334121937457962,-1.077337485734718
99,2000-04-09,-0.804691095654623,0.3562595517710431,-1.1237385878952983,1.1111824237769234
100,2000-04-10,1.779316969163001,-0.2120302525026708,-1.628072699422268,-0.7928049295772724
101,2000-04-11,-0.5388783629606952,-0.971199633032306,-0.8139540700522464,2.452052106294303
102,2000-04-12,0.4175069555944796,-0.6061080773308415,-1.114582339872626,-0.4760232072233968
103,2000-04-13,0.3095996443530335,0.0021512542163018,0.4946226128371226,0.8412653732081518
104,2000-04-14,0.0570023709559287,-1.5445856620056333,-2.2255042394754896,-1.9760589167247316
105,2000-04-15,0.6522852749858647,1.3715181032785018,-0.7926675298228897,0.3092178260679207
106,2000-04-16,-0.5547435948468619,-1.047242361401659,-2.603835355018857,0.2263762298094195
107,2000-04-17,1.3356467119599271,-0.3114757987056681,0.2232147807947837,2.825921000291676
108,2000-04-18,0.5154766528824756,1.547401597404494,-2.1638527655555606,-0.3617476411488778
109,2000-04-19,-0.4363233081196656,-1.1635551284297136,0.0706213516312362,-0.0990528786137909
110,2000-04-20,1.980222949378705,-0.6034045325328746,1.0149797290560785,0.1635979653426372
111,2000-04-21,-0.1629322264251625,1.3611581265114925,0.8458615822887929,-0.0042685093290925
112,2000-04-22,-1.4700989306993035,2.008772055408523,-1.4452906071836529,-0.6769549565287976
113,2000-04-23,1.5193666243314283,1.9616325429638024,0.2303908027031727,2.8797930581564035
114,2000-04-24,-0.2977268862459775,0.8552189248453079,-0.44618578793997,0.2095863317891612
115,2000-04-25,-0.3433090168488153,1.2096402819077543,-0.0777495891383506,-0.6476017716713238
116,2000-04-26,-0.7483173066589177,0.2399620732397185,-0.2416101792914144,0.3215948348876191
117,2000-04-27,-2.21033426974743,0.0334140861947108,-0.7361419164395833,-1.1100307019425657
118,2000-04-28,1.5220182167793137,0.6870820409220904,-0.2621870954873638,1.1513836772458237
119,2000-04-29,-0.7865561834592084,-1.9490551741331188,0.3575321516688623,0.1842518825682175
120,2000-04-30,-2.306838750292296,-0.7600103429216696,-0.0500611890351366,-0.8138897892698526
